Time ,Time step,WIND-A,WIND-B,WIND-C,Price of power,,,,Qin,Qout,SOC,PowerSold,Revenue
9/2/2004 18:00,253,58.3,6.4,16.1,88.98,9.716666667,1.066666667,2.683333333,0,0,0,13.46666667,1198.264
9/2/2004 18:10,254,60,8.8,15.4,87.93,10,1.466666667,2.566666667,0,0,0,14.03333333,1233.951
9/2/2004 18:20,255,56,6,17.1,90.61,9.333333333,1,2.85,0,0,0,13.18333333,1194.541833
9/2/2004 18:30,256,50.7,5.5,15.1,90.79,8.45,0.916666667,2.516666667,0,0,0,11.88333333,1078.887833
9/2/2004 18:40,257,49,5.8,15,54.35,8.166666667,0.966666667,2.5,0,0,0,11.63333333,632.2716667
9/2/2004 18:50,258,42.9,5,12.2,52.68,7.15,0.833333333,2.033333333,0,0,0,10.01666667,527.678
9/2/2004 19:00,259,36,4.1,12,55.46,6,0.683333333,2,0,0,0,8.683333333,481.5776667
9/2/2004 19:10,260,31.6,3.8,8.4,43.98,5.266666667,0.633333333,1.4,0,0,0,7.3,321.054
9/2/2004 19:20,261,20.7,2.4,0,42.83,3.45,0.4,0,0,0,0,3.85,164.8955
9/2/2004 19:30,262,16.4,1,5.3,43.28,2.733333333,0.166666667,0.883333333,0,0,0,3.783333333,163.7426667
9/2/2004 19:40,263,16.7,1.5,11.4,42.87,2.783333333,0.25,1.9,0,0,0,4.933333333,211.492
9/2/2004 19:50,264,14.8,1.6,10.6,43.44,2.466666667,0.266666667,1.766666667,0,0,0,4.5,195.48
9/2/2004 20:00,265,11.7,2.1,10.4,42.71,1.95,0.35,1.733333333,0,0,0,4.033333333,172.2636667
9/2/2004 20:10,266,15.6,2.1,9.6,29.21,2.6,0.35,1.6,0,0,0,4.55,132.9055
9/2/2004 20:20,267,13.3,2.5,8.3,29.12,2.216666667,0.416666667,1.383333333,0,0,0,4.016666667,116.9653333
9/2/2004 20:30,268,14,0.9,5.2,25.54,2.333333333,0.15,0.866666667,0,0,0,3.35,85.559
9/2/2004 20:40,269,25.8,1.2,6.7,27.03,4.3,0.2,1.116666667,0,0,0,5.616666667,151.8185
9/2/2004 20:50,270,11.4,2.8,1,27.87,1.9,0.466666667,0.166666667,0,0,0,2.533333333,70.604
9/2/2004 21:00,271,23.4,8.1,0,28.19,3.9,1.35,0,0,0,0,5.25,147.9975
9/2/2004 21:10,272,39.6,6.4,0,26.23,6.6,1.066666667,0,0,0,0,7.666666667,201.0966667
9/2/2004 21:20,273,25.3,4.4,0,25.07,4.216666667,0.733333333,0,0,0,0,4.95,124.0965
9/2/2004 21:30,274,34.9,6.6,0,26.55,5.816666667,1.1,0,0,0,0,6.916666667,183.6375
9/2/2004 21:40,275,57,8.5,1.2,26.45,9.5,1.416666667,0.2,0,0,0,11.11666667,294.0358333
9/2/2004 21:50,276,59.9,10.3,8.5,26.26,9.983333333,1.716666667,1.416666667,0,0,0,13.11666667,344.4436667
9/2/2004 22:00,277,55.1,10.6,6.1,24.42,9.183333333,1.766666667,1.016666667,0,0,0,11.96666667,292.226
9/2/2004 22:10,278,60,13.3,8.4,26.42,10,2.216666667,1.4,0,0,0,13.61666667,359.7523333
9/2/2004 22:20,279,54.9,4.3,9.4,26.06,9.15,0.716666667,1.566666667,0,0,0,11.43333333,297.9526667
9/2/2004 22:30,280,55.8,9.6,6.3,24.85,9.3,1.6,1.05,0,0,0,11.95,296.9575
9/2/2004 22:40,281,47.5,11.9,14.1,24.18,7.916666667,1.983333333,2.35,0,0,0,12.25,296.205
9/2/2004 22:50,282,53.4,5.8,16,23.66,8.9,0.966666667,2.666666667,0,0,0,12.53333333,296.5386667
9/2/2004 23:00,283,55.1,7.8,12.8,23.56,9.183333333,1.3,2.133333333,0,0,0,12.61666667,297.2486667
9/2/2004 23:10,284,60,9.2,21.1,23.12,10,1.533333333,3.516666667,0,0,0,15.05,347.956
9/2/2004 23:20,285,55.2,8.7,12.5,23.7,9.2,1.45,2.083333333,0,0,0,12.73333333,301.78
9/2/2004 23:30,286,60,10.1,6.4,21.25,10,1.683333333,1.066666667,0,0,0,12.75,270.9375
9/2/2004 23:40,287,60,8.1,2.3,21.37,10,1.35,0.383333333,0,0,0,11.73333333,250.7413333
9/2/2004 23:50,288,60,9.5,1.9,19.42,10,1.583333333,0.316666667,0,0,0,11.9,231.098
9/3/2004 0:00,289,59.4,11.3,3.3,19.38,9.9,1.883333333,0.55,0,0,0,12.33333333,239.02
9/3/2004 0:10,290,51.8,9.7,5.5,18.33,8.633333333,1.616666667,0.916666667,11.16666667,0,0,0,0
9/3/2004 0:20,291,56.1,9.6,1.9,20.28,9.35,1.6,0.316666667,0,0,11.16666667,11.26666667,228.488
9/3/2004 0:30,292,55.7,9.8,6.6,17.86,9.283333333,1.633333333,1.1,12.01666667,0,11.16666667,0,0
9/3/2004 0:40,293,50.8,8.2,6.2,18.52,8.466666667,1.366666667,1.033333333,0,0,23.18333333,10.86666667,201.2506667
9/3/2004 0:50,294,55.5,8.8,3.8,19.61,9.25,1.466666667,0.633333333,0,0,23.18333333,11.35,222.5735
9/3/2004 1:00,295,53.3,8.7,5.6,18.2,8.883333333,1.45,0.933333333,11.26666667,0,23.18333333,0,0
9/3/2004 1:10,296,51.6,11.1,4,16.51,8.6,1.85,0.666666667,11.11666667,0,34.45,0,0
9/3/2004 1:20,297,54.4,7.8,5.8,17.69,9.066666667,1.3,0.966666667,11.33333333,0,45.56666667,0,0
9/3/2004 1:30,298,59.9,8.6,4.6,17.5,9.983333333,1.433333333,0.766666667,12.18333333,0,56.9,0,0
9/3/2004 1:40,299,56.9,8.1,6.4,18.33,9.483333333,1.35,1.066666667,11.9,0,69.08333333,0,0
9/3/2004 1:50,300,57.4,5.7,5,18.42,9.566666667,0.95,0.833333333,7.366666667,0,80.98333333,3.983333333,73.373
9/3/2004 2:00,301,60,8.7,3.5,18.32,10,1.45,0.583333333,12.03333333,0,88.35,0,0
9/3/2004 2:10,302,59.9,8.5,3.6,17.4,9.983333333,1.416666667,0.6,12,0,100.3833333,0,0
9/3/2004 2:20,303,59.5,10.4,0.6,17.91,9.916666667,1.733333333,0.1,11.75,0,112.3833333,0,0
9/3/2004 2:30,304,55.2,8.9,0,16.42,9.2,1.483333333,0,10.68333333,0,124.1333333,0,0
9/3/2004 2:40,305,54.3,10.3,1.3,15.9,9.05,1.716666667,0.216666667,10.98333333,0,134.8166667,0,0
9/3/2004 2:50,306,52.6,8.3,0.7,15.14,8.766666667,1.383333333,0.116666667,10.26666667,0,145.8,0,0
9/3/2004 3:00,307,46.7,7.8,0,15.87,7.783333333,1.3,0,9.083333333,0,156.0666667,0,0
9/3/2004 3:10,308,45.6,7.7,1,15.64,7.6,1.283333333,0.166666667,9.05,0,165.15,0,0
9/3/2004 3:20,309,47.8,8.5,1.7,21.92,7.966666667,1.416666667,0.283333333,0,0,174.2,9.666666667,211.8933333
9/3/2004 3:30,310,48.4,8.2,2.3,18.43,8.066666667,1.366666667,0.383333333,0,0,174.2,9.816666667,180.9211667
9/3/2004 3:40,311,47.2,11.6,3.9,18.18,7.866666667,1.933333333,0.65,10.45,0,174.2,0,0
9/3/2004 3:50,312,48.9,12.2,2.7,19.8,8.15,2.033333333,0.45,0,0,184.65,10.63333333,210.54
9/3/2004 4:00,313,46.8,10.3,2.6,20.11,7.8,1.716666667,0.433333333,0,0,184.65,9.95,200.0945
9/3/2004 4:10,314,46.5,10.7,0.6,17.66,7.75,1.783333333,0.1,9.633333333,0,184.65,0,0
9/3/2004 4:20,315,41,12.3,0,19.75,6.833333333,2.05,0,0,0,194.2833333,8.883333333,175.4458333
9/3/2004 4:30,316,40.9,11.4,0.3,19.12,6.816666667,1.9,0.05,0,0,194.2833333,8.766666667,167.6186667
9/3/2004 4:40,317,36.9,11.7,0,20.92,6.15,1.95,0,0,0,194.2833333,8.1,169.452
9/3/2004 4:50,318,20.8,11.4,0.2,20.94,3.466666667,1.9,0.033333333,0,0,194.2833333,5.4,113.076
9/3/2004 5:00,319,23.3,11,0,17.44,3.883333333,1.833333333,0,5.716666667,0,194.2833333,0,0
9/3/2004 5:10,320,19.1,11.8,0,18.63,3.183333333,1.966666667,0,0,0,200,5.15,95.9445
9/3/2004 5:20,321,16.1,10.7,0.3,23.24,2.683333333,1.783333333,0.05,0,0,200,4.516666667,104.9673333
9/3/2004 5:30,322,16.3,12.2,1.6,25.87,2.716666667,2.033333333,0.266666667,0,0,200,5.016666667,129.7811667
9/3/2004 5:40,323,9.7,10.9,0.7,23.01,1.616666667,1.816666667,0.116666667,0,0,200,3.55,81.6855
9/3/2004 5:50,324,4,8.4,0,23.88,0.666666667,1.4,0,0,0,200,2.066666667,49.352
9/3/2004 6:00,325,0.3,8.6,0,26.07,0.05,1.433333333,0,0,0,200,1.483333333,38.6705
9/3/2004 6:10,326,0,7,0,30.87,0,1.166666667,0,0,0,200,1.166666667,36.015
9/3/2004 6:20,327,6.9,8.4,0,30.95,1.15,1.4,0,0,0,200,2.55,78.9225
9/3/2004 6:30,328,28.8,8,0,30.1,4.8,1.333333333,0,0,0,200,6.133333333,184.6133333
9/3/2004 6:40,329,22.8,7.5,0,37.72,3.8,1.25,0,0,0,200,5.05,190.486
9/3/2004 6:50,330,23.6,8.3,0,41.14,3.933333333,1.383333333,0,0,0,200,5.316666667,218.7276667
9/3/2004 7:00,331,48,6.6,0,41.51,8,1.1,0,0,0,200,9.1,377.741
9/3/2004 7:10,332,51.4,5.6,0,75.24,8.566666667,0.933333333,0,0,0,200,9.5,714.78
9/3/2004 7:20,333,53.3,3.8,0.3,74.26,8.883333333,0.633333333,0.05,0,0,200,9.566666667,710.4206667
9/3/2004 7:30,334,54.8,5.4,0,75.74,9.133333333,0.9,0,0,0,200,10.03333333,759.9246667
9/3/2004 7:40,335,54.4,7.8,1.1,76.09,9.066666667,1.3,0.183333333,0,0,200,10.55,802.7495
9/3/2004 7:50,336,52.7,7.9,2.7,85.25,8.783333333,1.316666667,0.45,0,0,200,10.55,899.3875
9/3/2004 8:00,337,55.8,7.6,5.4,84.76,9.3,1.266666667,0.9,0,0,200,11.46666667,971.9146667
9/3/2004 8:10,338,51.2,7.2,7.8,87.49,8.533333333,1.2,1.3,0,0,200,11.03333333,965.3063333
9/3/2004 8:20,339,52.6,9.3,13.4,91.74,8.766666667,1.55,2.233333333,0,0,200,12.55,1151.337
9/3/2004 8:30,340,52.8,8.8,13.5,92.36,8.8,1.466666667,2.25,0,0,200,12.51666667,1156.039333
9/3/2004 8:40,341,49,6,16.7,91.49,8.166666667,1,2.783333333,0,0,200,11.95,1093.3055
9/3/2004 8:50,342,42,6.8,16.1,87.48,7,1.133333333,2.683333333,0,0,200,10.81666667,946.242
9/3/2004 9:00,343,38.2,9.6,16.2,86.87,6.366666667,1.6,2.7,0,0,200,10.66666667,926.6133333
9/3/2004 9:10,344,30.8,11.4,19.6,97.42,5.133333333,1.9,3.266666667,0,0,200,10.3,1003.426
9/3/2004 9:20,345,33.1,11.1,18.6,107.5,5.516666667,1.85,3.1,0,0,200,10.46666667,1125.166667
9/3/2004 9:30,346,31.3,11.7,14.8,117.76,5.216666667,1.95,2.466666667,0,0,200,9.633333333,1134.421333
9/3/2004 9:40,347,32,10.2,11.8,120.31,5.333333333,1.7,1.966666667,0,0,200,9,1082.79
9/3/2004 9:50,348,37.4,6.3,13.1,122.45,6.233333333,1.05,2.183333333,0,0,200,9.466666667,1159.193333
9/3/2004 10:00,349,29.6,8.8,16.1,122.57,4.933333333,1.466666667,2.683333333,0,0,200,9.083333333,1113.344167
9/3/2004 10:10,350,18,9.4,17.9,142.87,3,1.566666667,2.983333333,0,0,200,7.55,1078.6685
9/3/2004 10:20,351,16.6,10.3,21.7,165.52,2.766666667,1.716666667,3.616666667,0,0,200,8.1,1340.712
9/3/2004 10:30,352,16.8,11.5,22.9,165.21,2.8,1.916666667,3.816666667,0,0,200,8.533333333,1409.792
9/3/2004 10:40,353,13.2,13.5,23.3,167.58,2.2,2.25,3.883333333,0,0,200,8.333333333,1396.5
9/3/2004 10:50,354,6.5,15,27.1,164.94,1.083333333,2.5,4.516666667,0,0,200,8.1,1336.014
9/3/2004 11:00,355,0,14.9,24.4,167.56,0,2.483333333,4.066666667,0,0,200,6.55,1097.518
9/3/2004 11:10,356,0.3,13.9,23.8,165.19,0.05,2.316666667,3.966666667,0,0,200,6.333333333,1046.203333
9/3/2004 11:20,357,6.4,11.8,26.5,168.34,1.066666667,1.966666667,4.416666667,0,0,200,7.45,1254.133
9/3/2004 11:30,358,6.4,12.3,22.9,166.73,1.066666667,2.05,3.816666667,0,0,200,6.933333333,1155.994667
9/3/2004 11:40,359,9,10,20.3,174.45,1.5,1.666666667,3.383333333,0,0,200,6.55,1142.6475
9/3/2004 11:50,360,10.1,8.4,23.3,173.84,1.683333333,1.4,3.883333333,0,0,200,6.966666667,1211.085333
9/3/2004 12:00,361,11.8,6.3,22.6,175.47,1.966666667,1.05,3.766666667,0,0,200,6.783333333,1190.2715
9/3/2004 12:10,362,25.5,5.8,24.2,189.82,4.25,0.966666667,4.033333333,0,0,200,9.25,1755.835
9/3/2004 12:20,363,43.2,5,30,202.61,7.2,0.833333333,5,0,0,200,13.03333333,2640.683667
9/3/2004 12:30,364,50.1,5.7,26.6,202.87,8.35,0.95,4.433333333,0,0,200,13.73333333,2786.081333
9/3/2004 12:40,365,54.6,5.6,27.5,205.04,9.1,0.933333333,4.583333333,0,0,200,14.61666667,2997.001333
9/3/2004 12:50,366,58.4,6,25.9,205.75,9.733333333,1,4.316666667,0,0,200,15.05,3096.5375
9/3/2004 13:00,367,60,5.5,24.1,205.37,10,0.916666667,4.016666667,0,200,200,202.0333333,41491.58567
9/3/2004 13:10,368,50.1,9.2,23.2,170.76,8.35,1.533333333,3.866666667,0,0,0,13.75,2347.95
9/3/2004 13:20,369,46.8,11.4,23.5,173.09,7.8,1.9,3.916666667,0,0,0,13.61666667,2356.908833
9/3/2004 13:30,370,38.9,10.2,23.7,172.79,6.483333333,1.7,3.95,0,0,0,12.13333333,2096.518667
9/3/2004 13:40,371,30.7,12.9,22,173.74,5.116666667,2.15,3.666666667,0,0,0,10.93333333,1899.557333
9/3/2004 13:50,372,21.5,11.6,18.9,171.27,3.583333333,1.933333333,3.15,0,0,0,8.666666667,1484.34
9/3/2004 14:00,373,24.8,12.8,22.7,171.16,4.133333333,2.133333333,3.783333333,0,0,0,10.05,1720.158
9/3/2004 14:10,374,24.2,11.7,17.2,172.29,4.033333333,1.95,2.866666667,0,0,0,8.85,1524.7665
9/3/2004 14:20,375,31.2,11.8,16.7,173.82,5.2,1.966666667,2.783333333,0,0,0,9.95,1729.509
9/3/2004 14:30,376,32.3,12.6,14.8,172.69,5.383333333,2.1,2.466666667,0,0,0,9.95,1718.2655
9/3/2004 14:40,377,37.6,14.1,3.1,172.79,6.266666667,2.35,0.516666667,0,0,0,9.133333333,1578.148667
9/3/2004 14:50,378,32,15,3,175.46,5.333333333,2.5,0.5,0,0,0,8.333333333,1462.166667
9/3/2004 15:00,379,35.6,15,0,174.1,5.933333333,2.5,0,0,0,0,8.433333333,1468.243333
9/3/2004 15:10,380,32.9,12.3,0.5,172.31,5.483333333,2.05,0.083333333,0,0,0,7.616666667,1312.427833
9/3/2004 15:20,381,26.5,10.8,1.3,175.07,4.416666667,1.8,0.216666667,0,0,0,6.433333333,1126.283667
9/3/2004 15:30,382,15.5,11.8,1.3,174.12,2.583333333,1.966666667,0.216666667,0,0,0,4.766666667,829.972
9/3/2004 15:40,383,8.1,13.1,2.3,175.04,1.35,2.183333333,0.383333333,0,0,0,3.916666667,685.5733333
9/3/2004 15:50,384,8.9,12.4,2.3,174.37,1.483333333,2.066666667,0.383333333,0,0,0,3.933333333,685.8553333
9/3/2004 16:00,385,9.9,10.3,0,168.3,1.65,1.716666667,0,0,0,0,3.366666667,566.61
9/3/2004 16:10,386,8.2,8.2,3.4,160.61,1.366666667,1.366666667,0.566666667,0,0,0,3.3,530.013
9/3/2004 16:20,387,22.5,5.7,2.5,161.53,3.75,0.95,0.416666667,0,0,0,5.116666667,826.4951667
9/3/2004 16:30,388,43.4,5.6,0.1,161.38,7.233333333,0.933333333,0.016666667,0,0,0,8.183333333,1320.626333
9/3/2004 16:40,389,41.3,4.5,0,145.62,6.883333333,0.75,0,0,0,0,7.633333333,1111.566
9/3/2004 16:50,390,47.8,2.2,0,139.84,7.966666667,0.366666667,0,0,0,0,8.333333333,1165.333333
9/3/2004 17:00,391,39.2,2.5,0.2,141.8,6.533333333,0.416666667,0.033333333,0,0,0,6.983333333,990.2366667
9/3/2004 17:10,392,41.1,0,1.6,128.34,6.85,0,0.266666667,0,0,0,7.116666667,913.353
9/3/2004 17:20,393,41.1,3.7,3.4,124.18,6.85,0.616666667,0.566666667,0,0,0,8.033333333,997.5793333
9/3/2004 17:30,394,34.5,2.7,3.8,103.26,5.75,0.45,0.633333333,0,0,0,6.833333333,705.61
9/3/2004 17:40,395,25.9,2.6,4.2,90.37,4.316666667,0.433333333,0.7,0,0,0,5.45,492.5165
9/3/2004 17:50,396,15.9,3,6.3,90.99,2.65,0.5,1.05,0,0,0,4.2,382.158
9/3/2004 18:00,397,10.6,2.1,14.6,88.79,1.766666667,0.35,2.433333333,0,0,0,4.55,403.9945
9/3/2004 18:10,398,14.7,2.3,14.9,90.93,2.45,0.383333333,2.483333333,0,0,0,5.316666667,483.4445
9/3/2004 18:20,399,15.3,2.5,15,91.44,2.55,0.416666667,2.5,0,0,0,5.466666667,499.872
9/3/2004 18:30,400,12.1,1.9,13.5,91.32,2.016666667,0.316666667,2.25,0,0,0,4.583333333,418.55
9/3/2004 18:40,401,20.9,1.3,5.5,52.93,3.483333333,0.216666667,0.916666667,0,0,0,4.616666667,244.3601667
9/3/2004 18:50,402,33,2.2,0,53.29,5.5,0.366666667,0,0,0,0,5.866666667,312.6346667
9/3/2004 19:00,403,44.2,1.9,4.4,52.7,7.366666667,0.316666667,0.733333333,0,0,0,8.416666667,443.5583333
9/3/2004 19:10,404,42.7,1.4,4.7,43.7,7.116666667,0.233333333,0.783333333,0,0,0,8.133333333,355.4266667
9/3/2004 19:20,405,37.6,0,9.4,43.97,6.266666667,0,1.566666667,0,0,0,7.833333333,344.4316667
9/3/2004 19:30,406,39.4,1.1,17.7,42.07,6.566666667,0.183333333,2.95,0,0,0,9.7,408.079
9/3/2004 19:40,407,38,2.7,13.1,44.66,6.333333333,0.45,2.183333333,0,0,0,8.966666667,400.4513333
9/3/2004 19:50,408,36.5,4.4,12.9,42.85,6.083333333,0.733333333,2.15,0,0,0,8.966666667,384.2216667
9/3/2004 20:00,409,30.2,2.4,6.3,40.98,5.033333333,0.4,1.05,0,0,0,6.483333333,265.687
9/3/2004 20:10,410,25.5,3.8,5.9,38.98,4.25,0.633333333,0.983333333,0,0,0,5.866666667,228.6826667
9/3/2004 20:20,411,33.5,3.1,4.6,36.77,5.583333333,0.516666667,0.766666667,0,0,0,6.866666667,252.4873333
9/3/2004 20:30,412,29.4,3.5,5.2,37.41,4.9,0.583333333,0.866666667,0,0,0,6.35,237.5535
9/3/2004 20:40,413,27.8,2.8,6.1,36.21,4.633333333,0.466666667,1.016666667,0,0,0,6.116666667,221.4845
9/3/2004 20:50,414,35.1,4.5,3.9,37.22,5.85,0.75,0.65,0,0,0,7.25,269.845
9/3/2004 21:00,415,35.3,3.8,3.3,36.55,5.883333333,0.633333333,0.55,0,0,0,7.066666667,258.2866667
9/3/2004 21:10,416,33.3,4.3,2.7,37.36,5.55,0.716666667,0.45,0,0,0,6.716666667,250.9346667
9/3/2004 21:20,417,20.1,4,2.4,34.21,3.35,0.666666667,0.4,0,0,0,4.416666667,151.0941667
9/3/2004 21:30,418,17.3,4.9,0,34.71,2.883333333,0.816666667,0,0,0,0,3.7,128.427
9/3/2004 21:40,419,7.6,4.7,1.6,34.94,1.266666667,0.783333333,0.266666667,0,0,0,2.316666667,80.94433333
9/3/2004 21:50,420,12.8,1.8,5,35.15,2.133333333,0.3,0.833333333,0,0,0,3.266666667,114.8233333
9/3/2004 22:00,421,10.8,0.2,1.2,33.1,1.8,0.033333333,0.2,0,0,0,2.033333333,67.30333333
9/3/2004 22:10,422,17.6,0.7,0,33.44,2.933333333,0.116666667,0,0,0,0,3.05,101.992
9/3/2004 22:20,423,20.1,3.6,0.3,33.82,3.35,0.6,0.05,0,0,0,4,135.28
9/3/2004 22:30,424,19.7,9.1,0,34.93,3.283333333,1.516666667,0,0,0,0,4.8,167.664
9/3/2004 22:40,425,14.2,8.4,0,33.35,2.366666667,1.4,0,0,0,0,3.766666667,125.6183333
9/3/2004 22:50,426,11.8,9.2,0,32.04,1.966666667,1.533333333,0,0,0,0,3.5,112.14
9/3/2004 23:00,427,15.7,7.2,0,34.02,2.616666667,1.2,0,0,0,0,3.816666667,129.843
9/3/2004 23:10,428,22.2,3.5,0.7,32.96,3.7,0.583333333,0.116666667,0,0,0,4.4,145.024
9/3/2004 23:20,429,19.3,2,2.1,32.78,3.216666667,0.333333333,0.35,0,0,0,3.9,127.842
9/3/2004 23:30,430,16.2,1.4,4.8,31.94,2.7,0.233333333,0.8,0,0,0,3.733333333,119.2426667
9/3/2004 23:40,431,0,1.3,4.3,32.65,0,0.216666667,0.716666667,0,0,0,0.933333333,30.47333333
9/3/2004 23:50,432,27.7,3.1,1.4,28.67,4.616666667,0.516666667,0.233333333,0,0,0,5.366666667,153.8623333
